name;startDateTime;sales_datetime;end_datetime;min_price;max_price;nameArtist;type;subtype;VenueName;VenueCity;VenueState;links;num_links;spotify_url;seguidores;popularidad;youtube_url;subscriptores;wiki_url;premios;VenueClass;NumGeneros;URL_Wikipedia;Edad;DiasVenta;dias_desde_finVenta;peso_promotor;tiene_lastfm_url;Generos_combinados;conciertos_del_artista_en_ciudad
La Sonrisa de Julia;2024-05-04 20:00:00+00:00;2023-11-30 11:00:00+00:00;2024-05-04 20:00:00+00:00;22.0;22.0;La Sonrisa De Julia;Undefined;Undefined;Sala Sidecar;Barcelona;Barcelona;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/La_sonrisa_de_mamá;;156;0.0;65;0;Rock,Pop;1.0
Charlie USG;2024-05-04 19:30:00+00:00;2023-12-12 11:00:00+00:00;2024-05-04 19:30:00+00:00;18.0;18.0;Charlie USG;Undefined;Undefined;Fever - Sala Blue;Bilbao;Biscay;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Charlie_USG;21.0;144;0.0;65;0;Pop Rock,Rock,Pop;1.0
Miguel Mateos;2024-05-04 19:00:00+00:00;2023-12-14 18:00:00+00:00;2024-05-04 19:00:00+00:00;36.6;36.6;Miguel Mateos;Undefined;Undefined;Sala Razzmatazz 1;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/channel/UCJCpba-eKBCyjBpx1RImT-g'}], 'twitter': [{'url': 'https://twitter.com/miguelmateosok'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Miguel_Mateos'}], 'facebook': [{'url': 'https://www.facebook.com/okmiguelmateos/'}], 'spotify': [{'url': 'https://open.spotify.com/artist/02Nbktg6lCJiazPM6YYTMz?autoplay=true'}], 'musicbrainz': [{'id': '3557099c-890f-4417-8d97-681f1f2ae3b4'}], 'instagram': [{'url': 'https://www.instagram.com/miguelmateosok/'}], 'homepage': [{'url': 'http://www.miguelmateos.com.ar/'}]};8;https://open.spotify.com/artist/02Nbktg6lCJiazPM6YYTMz?autoplay=true;660772.0;51.0;https://www.youtube.com/channel/UCJCpba-eKBCyjBpx1RImT-g;174000.0;https://en.wikipedia.org/wiki/Miguel_Mateos;0.0;0;5;https://es.wikipedia.org/wiki/Miguel_Mateos;70.0;142;0.0;6;0;Rock,Pop,World,Latin;1.0
Mikel Erentxun;2024-05-04 18:30:00+00:00;2024-01-17 13:57:00+00:00;2024-05-04 18:30:00+00:00;27.0;27.0;Mikel Erentxun;Individual;Singer/Vocalist;Escenario Santander;Santander;Cantabria;{'youtube': [{'url': 'https://www.youtube.com/user/oficialmikelerentxun'}], 'twitter': [{'url': 'https://mobile.twitter.com/mikelerentxun'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/mikel-erentxun/725328'}], 'spotify': [{'url': 'https://open.spotify.com/artist/7thnnayFyJnVOAJrpe5wMC'}], 'facebook': [{'url': 'https://www.facebook.com/mikelerentxun'}], 'instagram': [{'url': 'https://www.instagram.com/erentxun/'}], 'homepage': [{'url': 'http://www.mikelerentxun.ws'}]};7;https://open.spotify.com/artist/7thnnayFyJnVOAJrpe5wMC;155448.0;56.0;https://www.youtube.com/user/oficialmikelerentxun;1716398.4314720812;;;0;3;https://es.wikipedia.org/wiki/Mikel_Erentxun;59.0;108;0.0;65;0;Pop Rock,Rock,Pop;1.0
ITZY 2ND WORLD TOUR ‘BORN TO BE’;2024-05-04 20:00:00+00:00;2024-02-02 10:00:00+00:00;2024-05-04 21:00:00+00:00;65.0;240.0;ITZY;Group;Band;Palacio Vistalegre;Madrid;Madrid;{'youtube': [{'url': 'https://www.youtube.com/c/ITZY'}], 'twitter': [{'url': 'https://twitter.com/ITZYOfficial'}], 'itunes': [{'url': 'https://music.apple.com/ca/artist/itzy/1451964345'}], 'facebook': [{'url': 'https://www.facebook.com/OfficialItzy'}], 'spotify': [{'url': 'https://open.spotify.com/artist/2KC9Qb60EaY0kW4eH68vr3?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/itzy.all.in.us'}], 'homepage': [{'url': 'https://itzy.jype.com/'}]};7;https://open.spotify.com/artist/2KC9Qb60EaY0kW4eH68vr3?autoplay=true;7029689.0;73.0;https://www.youtube.com/c/ITZY;1716398.4314720812;;;2;2;https://es.wikipedia.org/wiki/Yeji;23.0;92;-1.0;85;0;Rock,Pop,K-Pop;1.0
Manolo García;2024-05-04 18:00:00+00:00;2024-02-02 09:00:00+00:00;2024-05-04 18:00:00+00:00;40.0;70.0;Manolo Garcia;Undefined;Undefined;WiZink Center;Madrid;Madrid;{'youtube': [{'url': 'https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/manolo-garc%C3%ADa/33347508'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/manologarciaycia/?hl=en'}], 'homepage': [{'url': 'https://www.manolo-garcia.com/'}]};5;https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true;617811.0;57.0;https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA;199000.0;;;2;4;https://es.wikipedia.org/wiki/Manolo_García;68.0;92;0.0;15;0;Rock,Pop;2.0
Lil Yachty : The Field Trip Tour;2024-05-09 18:30:00+00:00;2023-11-30 11:00:00+00:00;2024-05-09 18:30:00+00:00;30.0;30.0;Lil Yachty;Individual;Musician;Sala Razzmatazz;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/channel/UCNTu7P3IyRRKJtibrrXG0Yg'}], 'twitter': [{'url': 'https://twitter.com/lilyachty'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/lil-yachty/1080733657'}], 'facebook': [{'url': 'https://www.facebook.com/lilyachtysailingteam'}], 'spotify': [{'url': 'https://open.spotify.com/artist/6icQOAFXDZKsumw3YXyusw?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/lilyachty/'}, {'url': 'https://www.instagram.com/lilyachty'}], 'musicbrainz': [{'id': 'a668565b-41b8-44a8-9d5c-8e609dbf69fc'}], 'homepage': [{'url': 'http://www.lilyachtyofficial.com/'}]};8;https://open.spotify.com/artist/6icQOAFXDZKsumw3YXyusw?autoplay=true;9758817.0;80.0;https://www.youtube.com/channel/UCNTu7P3IyRRKJtibrrXG0Yg;3040000.0;;;0;4;https://es.wikipedia.org/wiki/Lil_Yachty;26.0;161;0.0;85;0;Rock,Pop,Hip-Hop/Rap;1.0
La Sonrisa de Julia;2024-05-10 18:30:00+00:00;2023-05-12 10:00:00+00:00;2024-05-10 18:30:00+00:00;22.0;22.0;La Sonrisa De Julia;Undefined;Undefined;Sala Doka;Donostia/San Sebastián;Guipuscoa;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/La_sonrisa_de_mamá;;364;0.0;65;0;Rock,Pop;1.0
Antoñito Molina;2024-05-10 19:00:00+00:00;2023-12-12 11:00:00+00:00;2024-05-10 19:00:00+00:00;25.0;60.0;Antoñito Molina;Individual;Artist;Estadio La Cartuja de Sevilla;Sevilla;Seville;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;3;1;https://es.wikipedia.org/wiki/Las_cosas_del_querer;;150;0.0;3;0;Pop Rock,Rock,Pop;1.0
Charlie USG;2024-05-10 19:30:00+00:00;2023-11-30 09:00:00+00:00;2024-05-10 19:30:00+00:00;20.0;20.0;Charlie USG;Undefined;Undefined;LA SALA (WIZINK CENTER);Madrid;Madrid;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Charlie_USG;21.0;162;0.0;65;0;Pop Rock,Rock,Pop;1.0
Mikel Erentxun;2024-05-10 19:00:00+00:00;2023-12-14 18:00:00+00:00;2024-05-10 19:00:00+00:00;27.0;27.0;Mikel Erentxun;Individual;Singer/Vocalist;Sala Custom;Sevilla;Seville;{'youtube': [{'url': 'https://www.youtube.com/user/oficialmikelerentxun'}], 'twitter': [{'url': 'https://mobile.twitter.com/mikelerentxun'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/mikel-erentxun/725328'}], 'spotify': [{'url': 'https://open.spotify.com/artist/7thnnayFyJnVOAJrpe5wMC'}], 'facebook': [{'url': 'https://www.facebook.com/mikelerentxun'}], 'instagram': [{'url': 'https://www.instagram.com/erentxun/'}], 'homepage': [{'url': 'http://www.mikelerentxun.ws'}]};7;https://open.spotify.com/artist/7thnnayFyJnVOAJrpe5wMC;155448.0;56.0;https://www.youtube.com/user/oficialmikelerentxun;1716398.4314720812;;;0;3;https://es.wikipedia.org/wiki/Mikel_Erentxun;59.0;148;0.0;65;0;Pop Rock,Rock,Pop;1.0
Pol Granch - Tour 2024;2024-05-10 19:00:00+00:00;2024-02-02 10:00:00+00:00;2024-05-10 19:00:00+00:00;20.0;20.0;Pol Granch;Undefined;Undefined;LA SALA (WIZINK CENTER);Madrid;Madrid;{'youtube': [{'url': 'https://www.youtube.com/channel/UCUBC71RCrojf2sAoDGiAhnw'}], 'twitter': [{'url': 'https://twitter.com/polgranch'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/pol-granch/1398366942'}], 'spotify': [{'url': 'https://open.spotify.com/artist/1aMt4A5jrQHxDYyC7rXgV0'}], 'facebook': [{'url': 'https://www.facebook.com/polgranchoficial'}], 'instagram': [{'url': 'https://www.instagram.com/polgranch/'}], 'homepage': [{'url': 'https://www.polgranchmusic.com/'}]};7;https://open.spotify.com/artist/1aMt4A5jrQHxDYyC7rXgV0;261827.0;64.0;https://www.youtube.com/channel/UCUBC71RCrojf2sAoDGiAhnw;459000.0;;;0;1;https://es.wikipedia.org/wiki/Pol_Granch;26.0;98;0.0;65;0;Rock,Pop,Singer-Songwriter;2.0
La Sonrisa de Julia;2024-05-11 19:00:00+00:00;2023-12-05 11:00:00+00:00;2024-05-11 19:00:00+00:00;22.0;22.0;La Sonrisa De Julia;Undefined;Undefined;Sala Mon Live;Madrid;Madrid;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/La_sonrisa_de_mamá;;158;0.0;65;0;Rock,Pop;1.0
Fran Perea;2024-05-11 19:00:00+00:00;2023-12-12 11:00:00+00:00;2024-05-11 19:00:00+00:00;25.0;38.0;Fran Perea;Undefined;Undefined;Sala Rem;Murcia;Murcia;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Fran_Perea;45.0;151;0.0;65;0;Rock,Pop,Pop Vocal;1.0
Charlie USG;2024-05-11 20:15:00+00:00;2023-09-26 10:00:00+00:00;2024-05-11 20:15:00+00:00;18.0;18.0;Charlie USG;Undefined;Undefined;WOLF;Barcelona;Barcelona;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Charlie_USG;21.0;228;0.0;65;0;Pop Rock,Rock,Pop;1.0
Pol Granch - Tour 2024;2024-05-11 19:00:00+00:00;2023-12-14 20:43:00+00:00;2024-05-11 19:00:00+00:00;20.0;20.0;Pol Granch;Undefined;Undefined;LA SALA (WIZINK CENTER);Madrid;Madrid;{'youtube': [{'url': 'https://www.youtube.com/channel/UCUBC71RCrojf2sAoDGiAhnw'}], 'twitter': [{'url': 'https://twitter.com/polgranch'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/pol-granch/1398366942'}], 'spotify': [{'url': 'https://open.spotify.com/artist/1aMt4A5jrQHxDYyC7rXgV0'}], 'facebook': [{'url': 'https://www.facebook.com/polgranchoficial'}], 'instagram': [{'url': 'https://www.instagram.com/polgranch/'}], 'homepage': [{'url': 'https://www.polgranchmusic.com/'}]};7;https://open.spotify.com/artist/1aMt4A5jrQHxDYyC7rXgV0;261827.0;64.0;https://www.youtube.com/channel/UCUBC71RCrojf2sAoDGiAhnw;459000.0;;;0;1;https://es.wikipedia.org/wiki/Pol_Granch;26.0;148;0.0;65;0;Rock,Pop,Singer-Songwriter;2.0
Mikel Erentxun;2024-05-12 19:00:00+00:00;2023-12-20 11:00:00+00:00;2024-05-12 19:00:00+00:00;27.0;27.0;Mikel Erentxun;Individual;Singer/Vocalist;Zentral;Pamplona/Iruña;Navarre;{'youtube': [{'url': 'https://www.youtube.com/user/oficialmikelerentxun'}], 'twitter': [{'url': 'https://mobile.twitter.com/mikelerentxun'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/mikel-erentxun/725328'}], 'spotify': [{'url': 'https://open.spotify.com/artist/7thnnayFyJnVOAJrpe5wMC'}], 'facebook': [{'url': 'https://www.facebook.com/mikelerentxun'}], 'instagram': [{'url': 'https://www.instagram.com/erentxun/'}], 'homepage': [{'url': 'http://www.mikelerentxun.ws'}]};7;https://open.spotify.com/artist/7thnnayFyJnVOAJrpe5wMC;155448.0;56.0;https://www.youtube.com/user/oficialmikelerentxun;1716398.4314720812;;;0;3;https://es.wikipedia.org/wiki/Mikel_Erentxun;59.0;144;0.0;65;0;Pop Rock,Rock,Pop;1.0
Tan Biónica: La Última Noche Mágica Tour;2024-05-16 18:30:00+00:00;2024-02-02 10:00:00+00:00;2024-05-16 18:30:00+00:00;38.0;38.0;Tan Biónica;Undefined;Undefined;WiZink Center;Madrid;Madrid;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;2;1;https://es.wikipedia.org/wiki/Tan_Biónica;;104;0.0;85;0;Rock,Pop;1.0
Marlon;2024-05-16 19:00:00+00:00;2024-02-09 09:00:00+00:00;2024-05-16 19:00:00+00:00;27.0;27.0;MARLON;Individual;Singer/Vocalist;Sala Razzmatazz 1;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/marlonmusicit'}], 'itunes': [{'url': 'https://music.apple.com/it/artist/marlon/1230017763'}], 'facebook': [{'url': 'https://www.facebook.com/MarlonMusicIT/'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4TIvAp8GJnKRzt2Awxb5Xc'}], 'instagram': [{'url': 'https://www.instagram.com/marlonmusicit/'}], 'homepage': [{'url': 'https://www.marlonmusic.it'}]};6;https://open.spotify.com/artist/4TIvAp8GJnKRzt2Awxb5Xc;194.0;0.0;https://www.youtube.com/marlonmusicit;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Marlon_Fernández;46.0;97;0.0;65;0;Rock,Alternative,Pop,Alternative Rock;1.0
Fran Perea;2024-05-17 19:00:00+00:00;2023-11-07 11:00:00+00:00;2024-05-17 19:00:00+00:00;25.0;38.0;Fran Perea;Undefined;Undefined;Sala Apolo;Barcelona;Barcelona;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Fran_Perea;45.0;192;0.0;65;0;Rock,Pop,Pop Vocal;1.0
Rulo y la Contrabanda - Tour 5;2024-05-17 19:00:00+00:00;2023-09-26 10:00:00+00:00;2024-05-17 19:00:00+00:00;28.0;28.0;Rulo y la Contrabanda;Individual;Singer/Vocalist;Sala Industrial Copera;Granada;Granada;{'youtube': [{'url': 'https://www.youtube.com/channel/UCETHG-Dmq3wI-qSWxW9moOA'}], 'twitter': [{'url': 'https://mobile.twitter.com/rulomusica'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/rulo-y-la-contrabanda/388909739'}], 'facebook': [{'url': 'https://es-la.facebook.com/ruloylacontrabanda/'}], 'spotify': [{'url': 'https://open.spotify.com/artist/0ewtf5KcA50GVkF6FBXOcs?autoplay=true'}], 'homepage': [{'url': 'https://ruloylacontrabanda.com/'}]};6;https://open.spotify.com/artist/0ewtf5KcA50GVkF6FBXOcs?autoplay=true;179092.0;50.0;https://www.youtube.com/channel/UCETHG-Dmq3wI-qSWxW9moOA;67000.0;;;0;4;https://es.wikipedia.org/wiki/Rulo_(cantante);44.0;234;0.0;65;0;Rock,Pop;1.0
Manolo García;2024-05-18 19:00:00+00:00;2023-10-19 10:00:00+00:00;2024-05-18 19:00:00+00:00;40.0;70.0;Manolo Garcia;Undefined;Undefined;Palau Sant Jordi;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/manolo-garc%C3%ADa/33347508'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/manologarciaycia/?hl=en'}], 'homepage': [{'url': 'https://www.manolo-garcia.com/'}]};5;https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true;617811.0;57.0;https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA;199000.0;;;1;4;https://es.wikipedia.org/wiki/Manolo_García;68.0;212;0.0;6;0;Rock,Pop;2.0
Tan Biónica: La Última Noche Mágica Tour;2024-05-18 19:00:00+00:00;2023-11-30 11:00:00+00:00;2024-05-18 19:00:00+00:00;38.0;42.0;Tan Biónica;Undefined;Undefined;Sant Jordi Club;Barcelona;Barcelona;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;1;1;https://es.wikipedia.org/wiki/Tan_Biónica;;170;0.0;85;0;Rock,Pop;1.0
Tate McRae – THINK LATER TOUR;2024-05-19 19:00:00+00:00;2024-02-09 09:00:00+00:00;2024-05-19 19:00:00+00:00;39.0;100.0;Tate McRae;Individual;Musician;Sant Jordi Club;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/channel/UCQh6LB206jF3JxpCDD-fp5Q'}], 'twitter': [{'url': 'https://twitter.com/tatemcrae'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/tate-mcrae/835056838'}], 'lastfm': [{'url': 'https://www.last.fm/music/Tate+McRae'}], 'spotify': [{'url': 'https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym'}], 'facebook': [{'url': 'https://www.facebook.com/TateMcRaeOfficial'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Tate_McRae'}], 'instagram': [{'url': 'https://www.instagram.com/tatemcrae/'}], 'homepage': [{'url': 'https://www.tatemcrae.com/'}]};9;https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym;5081259.0;85.0;https://www.youtube.com/channel/UCQh6LB206jF3JxpCDD-fp5Q;5330000.0;https://en.wikipedia.org/wiki/Tate_McRae;11.0;1;1;https://es.wikipedia.org/wiki/Tate_McRae;21.0;100;0.0;85;1;Rock,Pop;1.0
Tate McRae – THINK LATER TOUR;2024-05-20 19:00:00+00:00;2023-11-10 09:00:00+00:00;2024-05-20 19:00:00+00:00;37.0;90.0;Tate McRae;Individual;Musician;Palacio Vistalegre;Madrid;Madrid;{'youtube': [{'url': 'https://www.youtube.com/channel/UCQh6LB206jF3JxpCDD-fp5Q'}], 'twitter': [{'url': 'https://twitter.com/tatemcrae'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/tate-mcrae/835056838'}], 'lastfm': [{'url': 'https://www.last.fm/music/Tate+McRae'}], 'spotify': [{'url': 'https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym'}], 'facebook': [{'url': 'https://www.facebook.com/TateMcRaeOfficial'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Tate_McRae'}], 'instagram': [{'url': 'https://www.instagram.com/tatemcrae/'}], 'homepage': [{'url': 'https://www.tatemcrae.com/'}]};9;https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym;5081259.0;85.0;https://www.youtube.com/channel/UCQh6LB206jF3JxpCDD-fp5Q;5330000.0;https://en.wikipedia.org/wiki/Tate_McRae;11.0;2;1;https://es.wikipedia.org/wiki/Tate_McRae;21.0;192;0.0;85;1;Rock,Pop;1.0
Vida Records & Friends: Boye;2024-05-21 19:00:00+00:00;2023-11-10 09:00:00+00:00;2024-05-21 19:00:00+00:00;15.0;15.0;Vida Records & Friends;Event Style;Tour;Sala El Sol;Madrid;Madrid;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Engelbert_Humperdinck_(cantante);87.0;193;0.0;2;0;Rock,Alternative,Pop,Indie Pop;1.0
Rulo y la Contrabanda - Tour 5;2024-05-22 19:30:00+00:00;2023-12-01 15:30:00+00:00;2024-05-22 19:30:00+00:00;30.0;30.0;Rulo y la Contrabanda;Individual;Singer/Vocalist;Zentral;Pamplona/Iruña;Navarre;{'youtube': [{'url': 'https://www.youtube.com/channel/UCETHG-Dmq3wI-qSWxW9moOA'}], 'twitter': [{'url': 'https://mobile.twitter.com/rulomusica'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/rulo-y-la-contrabanda/388909739'}], 'facebook': [{'url': 'https://es-la.facebook.com/ruloylacontrabanda/'}], 'spotify': [{'url': 'https://open.spotify.com/artist/0ewtf5KcA50GVkF6FBXOcs?autoplay=true'}], 'homepage': [{'url': 'https://ruloylacontrabanda.com/'}]};6;https://open.spotify.com/artist/0ewtf5KcA50GVkF6FBXOcs?autoplay=true;179092.0;50.0;https://www.youtube.com/channel/UCETHG-Dmq3wI-qSWxW9moOA;67000.0;;;0;4;https://es.wikipedia.org/wiki/Rulo_(cantante);44.0;173;0.0;65;0;Rock,Pop;1.0
Jonas Brothers: FIVE ALBUMS. ONE NIGHT;2024-05-24 19:00:00+00:00;2023-10-19 10:00:00+00:00;2024-05-24 19:00:00+00:00;65.0;250.0;Jonas Brothers;Group;Band;Palau Sant Jordi;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/channel/UCFvXnyAhluG3sa6p3eOs_LA'}], 'twitter': [{'url': 'https://twitter.com/jonasbrothers'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/jonas-brothers/114342891'}], 'lastfm': [{'url': 'http://www.last.fm/music/Jonas%20Brothers'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Jonas_Brothers'}], 'facebook': [{'url': 'https://www.facebook.com/JonasBrothers'}], 'spotify': [{'url': 'https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD'}], 'instagram': [{'url': 'https://www.instagram.com/jonasbrothers'}], 'musicbrainz': [{'id': '6e019bc6-5c23-4935-94f0-4a896631d846'}], 'homepage': [{'url': 'http://www.jonasbrothers.com/'}]};10;https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD;7470993.0;76.0;https://www.youtube.com/channel/UCFvXnyAhluG3sa6p3eOs_LA;5320000.0;https://en.wikipedia.org/wiki/Jonas_Brothers;0.0;1;2;https://es.wikipedia.org/wiki/Jonas_Brothers:_The_3D_Concert_Experience;;218;0.0;85;1;Rock,Pop;1.0
Manolo García;2024-05-25 19:00:00+00:00;2023-08-04 08:00:00+00:00;2024-05-25 19:00:00+00:00;47.0;52.0;Manolo Garcia;Undefined;Undefined;Plaza de Toros de Alicante;Alicante;Alacant;{'youtube': [{'url': 'https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/manolo-garc%C3%ADa/33347508'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/manologarciaycia/?hl=en'}], 'homepage': [{'url': 'https://www.manolo-garcia.com/'}]};5;https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true;617811.0;57.0;https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA;199000.0;;;2;4;https://es.wikipedia.org/wiki/Manolo_García;68.0;295;0.0;6;0;Rock,Pop;1.0
Charlie USG;2024-05-25 20:00:00+00:00;2023-11-30 11:00:00+00:00;2024-05-25 20:00:00+00:00;18.0;18.0;Charlie USG;Undefined;Undefined;Sala La 2;Sevilla;Seville;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Charlie_USG;21.0;177;0.0;65;0;Pop Rock,Rock,Pop;1.0
Thirty Seconds To Mars - Seasons;2024-05-25 19:30:00+00:00;2023-12-14 18:00:00+00:00;2024-05-25 19:30:00+00:00;55.0;175.0;Thirty Seconds To Mars;Undefined;Undefined;WiZink Center;Madrid;Madrid;{'youtube': [{'url': 'https://www.youtube.com/user/30secondstomars'}], 'twitter': [{'url': 'https://twitter.com/30SECONDSTOMARS'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/thirty-seconds-to-mars/2307416'}], 'lastfm': [{'url': 'http://www.last.fm/music/30+Seconds+to+Mars'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Thirty_Seconds_to_Mars'}], 'facebook': [{'url': 'https://www.facebook.com/thirtysecondstomars'}], 'spotify': [{'url': 'https://open.spotify.com/artist/0RqtSIYZmd4fiBKVFqyIqD'}], 'instagram': [{'url': 'https://instagram.com/30secondstomars/'}], 'musicbrainz': [{'id': 'd8354b38-e942-4c89-ba93-29323432abc3'}], 'homepage': [{'url': 'http://www.thirtysecondstomars.com/'}]};10;https://open.spotify.com/artist/0RqtSIYZmd4fiBKVFqyIqD;3441730.0;69.0;https://www.youtube.com/user/30secondstomars;1716398.4314720812;https://en.wikipedia.org/wiki/Thirty_Seconds_to_Mars;0.0;2;2;https://es.wikipedia.org/wiki/Jared_Leto;52.0;163;0.0;85;1;Rock,Pop;1.0
Taylor Swift | The Eras Tour;2024-05-27 19:00:00+00:00;2023-11-17 09:00:00+00:00;2024-05-27 19:00:00+00:00;65.0;200.0;Taylor Swift;Undefined;Undefined;Estadio Santiago Bernabéu;Madrid;Madrid;{'youtube': [{'url': 'https://www.youtube.com/user/TaylorSwiftVEVO'}, {'url': 'https://www.youtube.com/user/taylorswift'}], 'twitter': [{'url': 'https://twitter.com/taylorswift13'}], 'itunes': [{'url': 'https://music.apple.com/ca/artist/taylor-swift/159260351'}], 'lastfm': [{'url': 'http://www.last.fm/music/Taylor+Swift'}], 'facebook': [{'url': 'https://www.facebook.com/TaylorSwift'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Taylor_Swift'}], 'spotify': [{'url': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02?autoplay=true'}], 'instagram': [{'url': 'http://instagram.com/taylorswift/'}, {'url': 'http://instagram.com/taylorswift'}], 'musicbrainz': [{'id': '20244d07-534f-4eff-b4d4-930878889970'}], 'homepage': [{'url': 'https://www.taylorswift.com/'}]};10;https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02?autoplay=true;106263586.0;100.0;https://www.youtube.com/user/TaylorSwiftVEVO;1716398.4314720812;https://en.wikipedia.org/wiki/Taylor_Swift;0.0;3;1;https://es.wikipedia.org/wiki/Taylor_Swift;34.0;192;0.0;1;1;Rock,Pop;3.0
La Sonrisa de Julia;2024-05-30 16:30:00+00:00;2023-07-13 12:00:00+00:00;2024-05-30 16:30:00+00:00;22.0;22.0;La Sonrisa De Julia;Undefined;Undefined;Escenario Santander;Santander;Cantabria;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/La_sonrisa_de_mamá;;322;0.0;65;0;Rock,Pop;1.0
