name,promoter,startDateTime,sales_datetime,end_datetime,min_price,max_price,genero,subgnero,nameArtist,genre,subgenre,type,subtype,VenueName,VenueCity,VenueState,links,num_links,spotify_url,seguidores,popularidad,GéneroArtista,lastfm_url,seguidoresLast,youtube_url,subscriptores,wiki_url,premios,salaCiudad,VenueClass
gREAT sTRAITS,Óscar Rosende Paz,2024-10-25T19:00:00Z,2023-10-11T10:00:00Z,2024-10-25T18:30:00Z,35.0,35.0,Rock,Pop,gREAT sTRAITS,Rock,Rock,Undefined,Undefined,Sala Razzmatazz 1,Barcelona,Barcelona,,0,None,,,,,,,,,,"Sala Razzmatazz 1, Barcelona",SALA
Eurovision on tour,"Eurodrama Entertainment, S.L.",2024-10-25T16:00:00Z,2024-03-06T09:00:00Z,2024-10-25T16:00:00Z,45.0,45.0,Rock,Pop,Eurovision on tour,Pop,Pop Rock,Event Style,Festival,Palacio Vistalegre,Madrid,Madrid,,0,None,,,,,,,,,,"Palacio Vistalegre, Madrid",ESTADIO S
Nil Moliner,"Promociones Musicales Get In, S.L.",2024-10-26T20:00:00Z,2024-03-01T11:00:00Z,2024-10-26T20:00:00Z,30.0,50.0,Rock,Pop,Nil Moliner,Pop,Pop,Undefined,Undefined,Sala Lava,Valladolid,Valladolid,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCtyYWW-_raQnZFABijZK8SA'}], 'twitter': [{'url': 'https://twitter.com/nilmoliner'}], 'itunes': [{'url': 'https://music.apple.com/ca/playlist/nil-moliner-essentials/pl.f1b996c0f6974b60a73e8ff2d0289538'}], 'facebook': [{'url': 'https://www.facebook.com/NilMolinerMusic'}], 'spotify': [{'url': 'https://open.spotify.com/artist/6X8uzem5Dbl4l2so4CeexD?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/nilmoliner/'}], 'homepage': [{'url': 'https://www.nilmoliner.com/'}]}",7,https://open.spotify.com/artist/6X8uzem5Dbl4l2so4CeexD?autoplay=true,235219.0,61.0,['spanish pop'],,,https://www.youtube.com/channel/UCtyYWW-_raQnZFABijZK8SA,203000.0,,,"Sala Lava, Valladolid",SALA
Joan Dausà,"Pascual Arts Music, SLU",2024-10-26T19:30:00Z,2024-02-19T09:30:00Z,2024-10-26T19:00:00Z,32.0,45.0,Rock,Pop,Joan Dausà,Ballads/Romantic,Ballads/Romantic,Undefined,Undefined,Palacio Vistalegre,Madrid,Madrid,"{'youtube': [{'url': 'https://www.youtube.com/user/JoanDausa'}], 'twitter': [{'url': 'https://twitter.com/joandausa'}], 'spotify': [{'url': 'https://open.spotify.com/artist/1GRFao1QTh0i5Wx5Ms0A3I?si=Ajf6jx69Rf-t6DrLQtwSmg&nd=1'}], 'instagram': [{'url': 'https://www.instagram.com/joandausa/'}], 'homepage': [{'url': 'https://joandausa.com/'}]}",5,https://open.spotify.com/artist/1GRFao1QTh0i5Wx5Ms0A3I?si=Ajf6jx69Rf-t6DrLQtwSmg&nd=1,46500.0,47.0,"['cantautor catala', 'indie catala', 'rock catala']",,,https://www.youtube.com/user/JoanDausa,,,,"Palacio Vistalegre, Madrid",ESTADIO S
David Bisbal,"La Gira de El Barrio, A.I.E.",2024-10-26T19:00:00Z,2024-02-19T11:00:00Z,2024-10-26T19:00:00Z,40.0,65.0,Rock,Pop,El Barrio,Rock,Pop,Undefined,Undefined,Plaza de Toros de Granada,Granada,Granada,"{'youtube': [{'url': 'https://www.youtube.com/user/elbarriovevo'}], 'twitter': [{'url': 'https://twitter.com/elbarrioficial'}], 'itunes': [{'url': 'https://music.apple.com/es/artist/el-barrio/104112776'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/El_Barrio_(band)'}], 'facebook': [{'url': 'https://www.facebook.com/ElBarrioOficial/'}], 'spotify': [{'url': 'https://open.spotify.com/artist/0fM3rWsshliRFUmJlBP6QZ'}], 'musicbrainz': [{'id': 'b6d756a2-bb87-4c7f-9c26-e12ae0e56b8d'}], 'instagram': [{'url': 'https://www.instagram.com/el_barrio_cantautor/'}], 'homepage': [{'url': 'https://www.cantautorelbarrio.com/'}]}",9,https://open.spotify.com/artist/0fM3rWsshliRFUmJlBP6QZ,1169094.0,61.0,"['pop flamenco', 'rock andaluz', 'rumba', 'spanish pop']",,,https://www.youtube.com/user/elbarriovevo,,https://en.wikipedia.org/wiki/El_Barrio_(band),0.0,"Plaza de Toros de Granada, Granada",ESTADIO S
Jacob Collier // DJESSE UK & EUROPE TOUR,Live Nation España S.A.U.,2024-11-03T20:00:00Z,2023-12-01T09:00:00Z,2024-11-03T20:00:00Z,40.0,105.0,Rock,Pop,Jacob Collier,Pop,Pop,Individual,Musician,WiZink Center,Madrid,Madrid,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCtmY49Zn4l0RMJnTWfV7Wsg'}], 'twitter': [{'url': 'https://twitter.com/jacobcollier'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/jacob-collier/730498854'}], 'lastfm': [{'url': 'https://www.last.fm/music/Jacob+Collier'}], 'facebook': [{'url': 'https://www.facebook.com/JCollierMusic'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Jacob_Collier'}], 'spotify': [{'url': 'https://open.spotify.com/artist/0QWrMNukfcVOmgEU0FEDyD'}], 'musicbrainz': [{'id': '1df15ee0-b52b-4315-9cb9-bc5a27a685e9'}], 'instagram': [{'url': 'https://www.instagram.com/jacobcollier/?hl=en'}], 'homepage': [{'url': 'https://www.jacobcollier.com/'}]}",10,https://open.spotify.com/artist/0QWrMNukfcVOmgEU0FEDyD,768297.0,64.0,['uk alternative pop'],https://www.last.fm/music/Jacob+Collier,370700.0,https://www.youtube.com/channel/UCtmY49Zn4l0RMJnTWfV7Wsg,1570000.0,https://en.wikipedia.org/wiki/Jacob_Collier,8.0,"WiZink Center, Madrid",ESTADIO S
Jacob Collier // DJESSE UK & EUROPE TOUR,Live Nation España S.A.U.,2024-11-04T20:00:00Z,2023-12-01T09:00:00Z,2024-11-04T20:00:00Z,40.0,40.0,Rock,Pop,Jacob Collier,Pop,Pop,Individual,Musician,Sant Jordi Club,Barcelona,Barcelona,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCtmY49Zn4l0RMJnTWfV7Wsg'}], 'twitter': [{'url': 'https://twitter.com/jacobcollier'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/jacob-collier/730498854'}], 'lastfm': [{'url': 'https://www.last.fm/music/Jacob+Collier'}], 'facebook': [{'url': 'https://www.facebook.com/JCollierMusic'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Jacob_Collier'}], 'spotify': [{'url': 'https://open.spotify.com/artist/0QWrMNukfcVOmgEU0FEDyD'}], 'musicbrainz': [{'id': '1df15ee0-b52b-4315-9cb9-bc5a27a685e9'}], 'instagram': [{'url': 'https://www.instagram.com/jacobcollier/?hl=en'}], 'homepage': [{'url': 'https://www.jacobcollier.com/'}]}",10,https://open.spotify.com/artist/0QWrMNukfcVOmgEU0FEDyD,768297.0,64.0,['uk alternative pop'],https://www.last.fm/music/Jacob+Collier,370700.0,https://www.youtube.com/channel/UCtmY49Zn4l0RMJnTWfV7Wsg,1570000.0,https://en.wikipedia.org/wiki/Jacob_Collier,8.0,"Sant Jordi Club, Barcelona",TEATRO
Manolo García,"Concert Tour Gestiones, S.L.",2024-11-09T21:00:00Z,2023-12-05T14:00:00Z,2024-11-09T22:59:00Z,47.0,52.0,Rock,Pop,Manolo Garcia,Rock,Pop,Undefined,Undefined,Coliseum,A Coruña,La Corunna,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/manolo-garc%C3%ADa/33347508'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/manologarciaycia/?hl=en'}], 'homepage': [{'url': 'https://www.manolo-garcia.com/'}]}",5,https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true,617563.0,57.0,"['cantautor', 'pop flamenco', 'spanish new wave', 'spanish pop']",,,https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA,199000.0,,,"Coliseum, A Coruña",ESTADIO S
Nil Moliner,"Promociones Musicales Get In, S.L.",2024-11-15T20:00:00Z,2024-03-01T11:00:00Z,2024-11-15T20:00:00Z,30.0,50.0,Rock,Pop,Nil Moliner,Pop,Pop,Undefined,Undefined,Sala Custom,Sevilla,Seville,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCtyYWW-_raQnZFABijZK8SA'}], 'twitter': [{'url': 'https://twitter.com/nilmoliner'}], 'itunes': [{'url': 'https://music.apple.com/ca/playlist/nil-moliner-essentials/pl.f1b996c0f6974b60a73e8ff2d0289538'}], 'facebook': [{'url': 'https://www.facebook.com/NilMolinerMusic'}], 'spotify': [{'url': 'https://open.spotify.com/artist/6X8uzem5Dbl4l2so4CeexD?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/nilmoliner/'}], 'homepage': [{'url': 'https://www.nilmoliner.com/'}]}",7,https://open.spotify.com/artist/6X8uzem5Dbl4l2so4CeexD?autoplay=true,235219.0,61.0,['spanish pop'],,,https://www.youtube.com/channel/UCtyYWW-_raQnZFABijZK8SA,203000.0,,,"Sala Custom, Sevilla",SALA
Nada Surf,"Promociones Musicales Get In, S.L.",2024-11-15T21:30:00Z,2024-03-01T11:00:00Z,2024-11-15T21:00:00Z,30.0,30.0,Rock,Pop,Nada Surf,Rock,Alternative Rock,Undefined,Undefined,Kafe Antzokia,Bilbao,Biscay,"{'youtube': [{'url': 'https://www.youtube.com/user/nadasurf'}], 'twitter': [{'url': 'https://twitter.com/nadasurf'}], 'itunes': [{'url': 'https://itunes.apple.com/us/artist/id193835'}], 'lastfm': [{'url': 'http://www.last.fm/music/Nada+Surf'}], 'facebook': [{'url': 'https://www.facebook.com/NadaSurf'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Nada_Surf'}], 'spotify': [{'url': 'https://open.spotify.com/artist/11zHPjHnZN0ACA50rSnTcy?si=KRPgIdO3Q3qKD-GgmpQspg&nd=1'}], 'musicbrainz': [{'id': 'b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b'}], 'instagram': [{'url': 'https://www.instagram.com/nadasurf_official/'}], 'homepage': [{'url': 'http://www.nadasurf.com/'}]}",10,https://open.spotify.com/artist/11zHPjHnZN0ACA50rSnTcy?si=KRPgIdO3Q3qKD-GgmpQspg&nd=1,183798.0,46.0,['power pop'],http://www.last.fm/music/Nada+Surf,1000000.0,https://www.youtube.com/user/nadasurf,,https://en.wikipedia.org/wiki/Nada_Surf,0.0,"Kafe Antzokia, Bilbao",SALA
Nil Moliner,"Promociones Musicales Get In, S.L.",2024-11-16T20:00:00Z,2024-03-01T11:00:00Z,2024-11-16T20:00:00Z,30.0,50.0,Rock,Pop,Nil Moliner,Pop,Pop,Undefined,Undefined,Aliatar,Granada,Granada,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCtyYWW-_raQnZFABijZK8SA'}], 'twitter': [{'url': 'https://twitter.com/nilmoliner'}], 'itunes': [{'url': 'https://music.apple.com/ca/playlist/nil-moliner-essentials/pl.f1b996c0f6974b60a73e8ff2d0289538'}], 'facebook': [{'url': 'https://www.facebook.com/NilMolinerMusic'}], 'spotify': [{'url': 'https://open.spotify.com/artist/6X8uzem5Dbl4l2so4CeexD?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/nilmoliner/'}], 'homepage': [{'url': 'https://www.nilmoliner.com/'}]}",7,https://open.spotify.com/artist/6X8uzem5Dbl4l2so4CeexD?autoplay=true,235219.0,61.0,['spanish pop'],,,https://www.youtube.com/channel/UCtyYWW-_raQnZFABijZK8SA,203000.0,,,"Aliatar, Granada",
Nil Moliner,"Promociones Musicales Get In, S.L.",2024-11-22T20:30:00Z,2024-03-01T11:00:00Z,2024-11-22T20:30:00Z,30.0,50.0,Rock,Pop,Nil Moliner,Pop,Pop,Undefined,Undefined,Sala Santana 27,Bilbao,Biscay,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCtyYWW-_raQnZFABijZK8SA'}], 'twitter': [{'url': 'https://twitter.com/nilmoliner'}], 'itunes': [{'url': 'https://music.apple.com/ca/playlist/nil-moliner-essentials/pl.f1b996c0f6974b60a73e8ff2d0289538'}], 'facebook': [{'url': 'https://www.facebook.com/NilMolinerMusic'}], 'spotify': [{'url': 'https://open.spotify.com/artist/6X8uzem5Dbl4l2so4CeexD?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/nilmoliner/'}], 'homepage': [{'url': 'https://www.nilmoliner.com/'}]}",7,https://open.spotify.com/artist/6X8uzem5Dbl4l2so4CeexD?autoplay=true,235219.0,61.0,['spanish pop'],,,https://www.youtube.com/channel/UCtyYWW-_raQnZFABijZK8SA,203000.0,,,"Sala Santana 27, Bilbao",SALA
Nil Moliner,"Promociones Musicales Get In, S.L.",2024-11-23T20:00:00Z,2024-03-01T11:00:00Z,2024-11-23T20:00:00Z,30.0,50.0,Rock,Pop,Nil Moliner,Pop,Pop,Undefined,Undefined,Andén 56,Burgos,Burgos,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCtyYWW-_raQnZFABijZK8SA'}], 'twitter': [{'url': 'https://twitter.com/nilmoliner'}], 'itunes': [{'url': 'https://music.apple.com/ca/playlist/nil-moliner-essentials/pl.f1b996c0f6974b60a73e8ff2d0289538'}], 'facebook': [{'url': 'https://www.facebook.com/NilMolinerMusic'}], 'spotify': [{'url': 'https://open.spotify.com/artist/6X8uzem5Dbl4l2so4CeexD?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/nilmoliner/'}], 'homepage': [{'url': 'https://www.nilmoliner.com/'}]}",7,https://open.spotify.com/artist/6X8uzem5Dbl4l2so4CeexD?autoplay=true,235219.0,61.0,['spanish pop'],,,https://www.youtube.com/channel/UCtyYWW-_raQnZFABijZK8SA,203000.0,,,"Andén 56, Burgos",SALA
Nil Moliner,"Promociones Musicales Get In, S.L.",2024-11-30T21:00:00Z,2024-03-01T11:00:00Z,2024-11-30T21:00:00Z,30.0,50.0,Rock,Pop,Nil Moliner,Pop,Pop,Undefined,Undefined,Sala Oasis,Zaragoza,Saragossa,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCtyYWW-_raQnZFABijZK8SA'}], 'twitter': [{'url': 'https://twitter.com/nilmoliner'}], 'itunes': [{'url': 'https://music.apple.com/ca/playlist/nil-moliner-essentials/pl.f1b996c0f6974b60a73e8ff2d0289538'}], 'facebook': [{'url': 'https://www.facebook.com/NilMolinerMusic'}], 'spotify': [{'url': 'https://open.spotify.com/artist/6X8uzem5Dbl4l2so4CeexD?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/nilmoliner/'}], 'homepage': [{'url': 'https://www.nilmoliner.com/'}]}",7,https://open.spotify.com/artist/6X8uzem5Dbl4l2so4CeexD?autoplay=true,235219.0,61.0,['spanish pop'],,,https://www.youtube.com/channel/UCtyYWW-_raQnZFABijZK8SA,203000.0,,,"Sala Oasis, Zaragoza",SALA
Nil Moliner,"Promociones Musicales Get In, S.L.",2024-12-14T20:00:00Z,2024-03-01T11:00:00Z,2024-12-14T20:00:00Z,30.0,50.0,Rock,Pop,Nil Moliner,Pop,Pop,Undefined,Undefined,Live Las Ventas,Madrid,Madrid,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCtyYWW-_raQnZFABijZK8SA'}], 'twitter': [{'url': 'https://twitter.com/nilmoliner'}], 'itunes': [{'url': 'https://music.apple.com/ca/playlist/nil-moliner-essentials/pl.f1b996c0f6974b60a73e8ff2d0289538'}], 'facebook': [{'url': 'https://www.facebook.com/NilMolinerMusic'}], 'spotify': [{'url': 'https://open.spotify.com/artist/6X8uzem5Dbl4l2so4CeexD?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/nilmoliner/'}], 'homepage': [{'url': 'https://www.nilmoliner.com/'}]}",7,https://open.spotify.com/artist/6X8uzem5Dbl4l2so4CeexD?autoplay=true,235219.0,61.0,['spanish pop'],,,https://www.youtube.com/channel/UCtyYWW-_raQnZFABijZK8SA,203000.0,,,"Live Las Ventas, Madrid",ESTADIO S
Supersuckers + Wicked Dog,Sergio Solís Gálvez,2024-03-10T20:00:00Z,2023-10-18T12:17:00Z,2024-03-10T19:30:00Z,22.0,22.0,Rock,Hard Rock,Supersuckers,Rock,Alternative Rock,Undefined,Undefined,WOLF,Barcelona,Barcelona,"{'youtube': [{'url': 'https://www.youtube.com/user/officialsupersuckers'}], 'twitter': [{'url': 'https://twitter.com/SupersuckersRnR'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/supersuckers/3246532'}], 'lastfm': [{'url': 'http://www.last.fm/music/Supersuckers'}], 'facebook': [{'url': 'https://www.facebook.com/supersuckers'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Supersuckers'}], 'spotify': [{'url': 'https://open.spotify.com/artist/7gMCi9ouTHLfqzJsjL1UVg?autoplay=true'}], 'musicbrainz': [{'id': '6fa09822-bbe4-4ff8-901d-4a39a4dd82e9'}], 'instagram': [{'url': 'https://www.instagram.com/supersuckers/'}], 'homepage': [{'url': 'http://supersuckers.com/'}]}",10,https://open.spotify.com/artist/7gMCi9ouTHLfqzJsjL1UVg?autoplay=true,47337.0,35.0,"[""punk 'n' roll""]",http://www.last.fm/music/Supersuckers,117600.0,https://www.youtube.com/user/officialsupersuckers,,https://en.wikipedia.org/wiki/Supersuckers,0.0,"WOLF, Barcelona",SALA
Mago de Oz,Rubén Rosas Sánchez,2024-04-26T19:30:00Z,2024-01-18T14:01:00Z,2024-04-26T17:30:00Z,30.0,30.0,Rock,Hard Rock,Mago De Oz,Rock,Pop,Undefined,Undefined,Sala Razzmatazz 1,Barcelona,Barcelona,"{'youtube': [{'url': 'https://www.youtube.com/channel/UC6nMOIbArzvza6npl0irIWw'}], 'twitter': [{'url': 'https://twitter.com/magodeozofic'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/m%C3%A4go-de-oz/165478235'}], 'lastfm': [{'url': 'https://www.last.fm/music/M%C3%A4go+de+Oz'}], 'facebook': [{'url': 'https://www.facebook.com/magodeozoficial'}], 'spotify': [{'url': 'https://open.spotify.com/artist/5ZNxiPcbKgaNcBrERMpqeu'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/M%C3%A4go_de_Oz'}], 'instagram': [{'url': 'https://www.instagram.com/magodeozoficial/'}], 'homepage': [{'url': 'http://magodeozoficial.com/'}]}",9,https://open.spotify.com/artist/5ZNxiPcbKgaNcBrERMpqeu,4065051.0,68.0,"['celtic metal', 'latin rock', 'medieval rock', 'rock en espanol', 'spanish folk metal', 'spanish metal']",https://www.last.fm/music/M%C3%A4go+de+Oz,264900.0,https://www.youtube.com/channel/UC6nMOIbArzvza6npl0irIWw,2180000.0,https://en.wikipedia.org/wiki/M%C3%A4go_de_Oz,0.0,"Sala Razzmatazz 1, Barcelona",SALA
The Answer,Rubén Rosas Sánchez,2024-05-09T19:30:00Z,2023-09-21T11:10:00Z,2024-05-09T17:30:00Z,25.0,25.0,Rock,Hard Rock,The Answer,Rock,Pop,Undefined,Undefined,Sala Razzmatazz 2,Barcelona,Barcelona,"{'youtube': [{'url': 'https://www.youtube.com/channel/UC16I4a47WKVc_QzQwpejUrQ'}], 'twitter': [{'url': 'https://twitter.com/theanswerrocks'}], 'itunes': [{'url': 'https://music.apple.com/gb/artist/the-answer/72601389'}], 'lastfm': [{'url': 'http://www.last.fm/music/The+Answer'}], 'facebook': [{'url': 'https://www.facebook.com/theanswerrock'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/The_Answer_(band)'}], 'spotify': [{'url': 'https://open.spotify.com/artist/3STTKsLP1gSzGvOVCtNlWS'}], 'musicbrainz': [{'id': '56516113-3373-47e4-acfb-a14846730f08'}], 'instagram': [{'url': 'https://www.instagram.com/theanswerrock/?hl=en'}], 'homepage': [{'url': 'https://theanswerrock.com/'}]}",10,https://open.spotify.com/artist/3STTKsLP1gSzGvOVCtNlWS,41929.0,28.0,"['deep melodic hard rock', 'modern hard rock', 'nwocr']",http://www.last.fm/music/The+Answer,116800.0,https://www.youtube.com/channel/UC16I4a47WKVc_QzQwpejUrQ,5080.0,https://en.wikipedia.org/wiki/The_Answer_(band),0.0,"Sala Razzmatazz 2, Barcelona",SALA
Tributo a QUEEN,Festival Of Legends S.L.,2024-05-24T16:00:00Z,2024-02-14T17:00:00Z,2024-05-24T16:00:00Z,20.0,20.0,Rock,Hard Rock,Tributo a Queen,Rock,Rock,Undefined,Undefined,Sala Shoko,Madrid,Madrid,,0,None,,,,,,,,,,"Sala Shoko, Madrid",SALA
Sôber Gira 30 Aniversario + Savia+ Skizoo + Hamlet,"Artisti-K Prod. Mus. y Cult, S.L.",2024-05-25T20:00:00Z,2024-01-31T11:00:00Z,2024-05-25T19:00:00Z,22.0,27.0,Rock,Hard Rock,Sober,Metal,Pop Metal,Individual,Singer/Vocalist,Palacio de Exposiciones de León,León,León,{'musicbrainz': [{'id': '9064ed45-f525-43b7-aec7-711e2b08b7c8'}]},1,None,,,,,,,,,,"Palacio de Exposiciones de León, León",SALA
